# Precipitation.in.From DCP.Work@08073600.20170601.csv generated at 2018-02-28 09:50:49 (UTC+00:00) by AQUARIUS 17.4.79.0
# 
# Time series identifier: Precipitation.in.From DCP.Work@08073600
# Location: Buffalo Bayou at W Belt Dr, Houston, TX
# UTC offset: (UTC-06:00)
# Value units: in
# Value parameter: Precipitation
# Interpolation type: Preceding Totals
# Time series type: Derived
# 
# Export options: Corrected signal from 2017-06-01T06:01:00Z to 2018-01-01T05:59:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC, Timestamp (UTC-06:00), Value, Approval Level, Grade, Qualifiers
2017-08-23T06:00:00Z,2017-08-23 00:00:00,0,Working,50,
2017-08-23T06:15:00Z,2017-08-23 00:15:00,0,Working,50,
2017-08-23T06:30:00Z,2017-08-23 00:30:00,0,Working,50,
2017-08-23T06:45:00Z,2017-08-23 00:45:00,0,Working,50,
2017-08-23T07:00:00Z,2017-08-23 01:00:00,0,Working,50,
2017-08-23T07:15:00Z,2017-08-23 01:15:00,0,Working,50,
2017-08-23T07:30:00Z,2017-08-23 01:30:00,0,Working,50,
2017-08-23T07:45:00Z,2017-08-23 01:45:00,0,Working,50,
2017-08-23T08:00:00Z,2017-08-23 02:00:00,0,Working,50,
2017-08-23T08:15:00Z,2017-08-23 02:15:00,0,Working,50,
2017-08-23T08:30:00Z,2017-08-23 02:30:00,0,Working,50,
2017-08-23T08:45:00Z,2017-08-23 02:45:00,0,Working,50,
2017-08-23T09:00:00Z,2017-08-23 03:00:00,0,Working,50,
2017-08-23T09:15:00Z,2017-08-23 03:15:00,0,Working,50,
2017-08-23T09:30:00Z,2017-08-23 03:30:00,0,Working,50,
2017-08-23T09:45:00Z,2017-08-23 03:45:00,0,Working,50,
2017-08-23T10:00:00Z,2017-08-23 04:00:00,0,Working,50,
2017-08-23T10:15:00Z,2017-08-23 04:15:00,0,Working,50,
2017-08-23T10:30:00Z,2017-08-23 04:30:00,0,Working,50,
2017-08-23T10:45:00Z,2017-08-23 04:45:00,0,Working,50,
2017-08-23T11:00:00Z,2017-08-23 05:00:00,0,Working,50,
2017-08-23T11:15:00Z,2017-08-23 05:15:00,0,Working,50,
2017-08-23T11:30:00Z,2017-08-23 05:30:00,0,Working,50,
2017-08-23T11:45:00Z,2017-08-23 05:45:00,0,Working,50,
2017-08-23T12:00:00Z,2017-08-23 06:00:00,0,Working,50,
2017-08-23T12:15:00Z,2017-08-23 06:15:00,0,Working,50,
2017-08-23T12:30:00Z,2017-08-23 06:30:00,0,Working,50,
2017-08-23T12:45:00Z,2017-08-23 06:45:00,0,Working,50,
2017-08-23T13:00:00Z,2017-08-23 07:00:00,0,Working,50,
2017-08-23T13:15:00Z,2017-08-23 07:15:00,0,Working,50,
2017-08-23T13:30:00Z,2017-08-23 07:30:00,0,Working,50,
2017-08-23T13:45:00Z,2017-08-23 07:45:00,0,Working,50,
2017-08-23T14:00:00Z,2017-08-23 08:00:00,0,Working,50,
2017-08-23T14:15:00Z,2017-08-23 08:15:00,0,Working,50,
2017-08-23T14:30:00Z,2017-08-23 08:30:00,0,Working,50,
2017-08-23T14:45:00Z,2017-08-23 08:45:00,0,Working,50,
2017-08-23T15:00:00Z,2017-08-23 09:00:00,0,Working,50,
2017-08-23T15:15:00Z,2017-08-23 09:15:00,0,Working,50,
2017-08-23T15:30:00Z,2017-08-23 09:30:00,0,Working,50,
2017-08-23T15:45:00Z,2017-08-23 09:45:00,0,Working,50,
2017-08-23T16:00:00Z,2017-08-23 10:00:00,0,Working,50,
2017-08-23T16:15:00Z,2017-08-23 10:15:00,0,Working,50,
2017-08-23T16:30:00Z,2017-08-23 10:30:00,0,Working,50,
2017-08-23T16:45:00Z,2017-08-23 10:45:00,0,Working,50,
2017-08-23T17:00:00Z,2017-08-23 11:00:00,0,Working,50,
2017-08-23T17:15:00Z,2017-08-23 11:15:00,0,Working,50,
2017-08-23T17:30:00Z,2017-08-23 11:30:00,0,Working,50,
2017-08-23T17:45:00Z,2017-08-23 11:45:00,0,Working,50,
2017-08-23T18:00:00Z,2017-08-23 12:00:00,0,Working,50,
2017-08-23T18:15:00Z,2017-08-23 12:15:00,0,Working,50,
2017-08-23T18:30:00Z,2017-08-23 12:30:00,0,Working,50,
2017-08-23T18:45:00Z,2017-08-23 12:45:00,0,Working,50,
2017-08-23T19:00:00Z,2017-08-23 13:00:00,0,Working,50,
2017-08-23T19:15:00Z,2017-08-23 13:15:00,0,Working,50,
2017-08-23T19:30:00Z,2017-08-23 13:30:00,0,Working,50,
2017-08-23T19:45:00Z,2017-08-23 13:45:00,0,Working,50,
2017-08-23T20:00:00Z,2017-08-23 14:00:00,0,Working,50,
2017-08-23T20:15:00Z,2017-08-23 14:15:00,0,Working,50,
2017-08-23T20:30:00Z,2017-08-23 14:30:00,0,Working,50,
2017-08-23T20:45:00Z,2017-08-23 14:45:00,0,Working,50,
2017-08-23T21:00:00Z,2017-08-23 15:00:00,0,Working,50,
2017-08-23T21:15:00Z,2017-08-23 15:15:00,0,Working,50,
2017-08-23T21:30:00Z,2017-08-23 15:30:00,0,Working,50,
2017-08-23T21:45:00Z,2017-08-23 15:45:00,0,Working,50,
2017-08-23T22:00:00Z,2017-08-23 16:00:00,0,Working,50,
2017-08-23T22:15:00Z,2017-08-23 16:15:00,0,Working,50,
2017-08-23T22:30:00Z,2017-08-23 16:30:00,0,Working,50,
2017-08-23T22:45:00Z,2017-08-23 16:45:00,0,Working,50,
2017-08-23T23:00:00Z,2017-08-23 17:00:00,0,Working,50,
2017-08-23T23:15:00Z,2017-08-23 17:15:00,0,Working,50,
2017-08-23T23:30:00Z,2017-08-23 17:30:00,0,Working,50,
2017-08-23T23:45:00Z,2017-08-23 17:45:00,0,Working,50,
2017-08-24T00:00:00Z,2017-08-23 18:00:00,0,Working,50,
2017-08-24T00:15:00Z,2017-08-23 18:15:00,0,Working,50,
2017-08-24T00:30:00Z,2017-08-23 18:30:00,0,Working,50,
2017-08-24T00:45:00Z,2017-08-23 18:45:00,0,Working,50,
2017-08-24T01:00:00Z,2017-08-23 19:00:00,0,Working,50,
2017-08-24T01:15:00Z,2017-08-23 19:15:00,0,Working,50,
2017-08-24T01:30:00Z,2017-08-23 19:30:00,0,Working,50,
2017-08-24T01:45:00Z,2017-08-23 19:45:00,0,Working,50,
2017-08-24T02:00:00Z,2017-08-23 20:00:00,0,Working,50,
2017-08-24T02:15:00Z,2017-08-23 20:15:00,0,Working,50,
2017-08-24T02:30:00Z,2017-08-23 20:30:00,0,Working,50,
2017-08-24T02:45:00Z,2017-08-23 20:45:00,0,Working,50,
2017-08-24T03:00:00Z,2017-08-23 21:00:00,0,Working,50,
2017-08-24T03:15:00Z,2017-08-23 21:15:00,0,Working,50,
2017-08-24T03:30:00Z,2017-08-23 21:30:00,0,Working,50,
2017-08-24T03:45:00Z,2017-08-23 21:45:00,0,Working,50,
2017-08-24T04:00:00Z,2017-08-23 22:00:00,0,Working,50,
2017-08-24T04:15:00Z,2017-08-23 22:15:00,0,Working,50,
2017-08-24T04:30:00Z,2017-08-23 22:30:00,0,Working,50,
2017-08-24T04:45:00Z,2017-08-23 22:45:00,0,Working,50,
2017-08-24T05:00:00Z,2017-08-23 23:00:00,0,Working,50,
2017-08-24T05:15:00Z,2017-08-23 23:15:00,0,Working,50,
2017-08-24T05:30:00Z,2017-08-23 23:30:00,0,Working,50,
2017-08-24T05:45:00Z,2017-08-23 23:45:00,0,Working,50,
2017-08-24T06:00:00Z,2017-08-24 00:00:00,0,Working,50,
2017-08-24T06:15:00Z,2017-08-24 00:15:00,0,Working,50,
2017-08-24T06:30:00Z,2017-08-24 00:30:00,0,Working,50,
2017-08-24T06:45:00Z,2017-08-24 00:45:00,0,Working,50,
2017-08-24T07:00:00Z,2017-08-24 01:00:00,0,Working,50,
2017-08-24T07:15:00Z,2017-08-24 01:15:00,0,Working,50,
2017-08-24T07:30:00Z,2017-08-24 01:30:00,0,Working,50,
2017-08-24T07:45:00Z,2017-08-24 01:45:00,0,Working,50,
2017-08-24T08:00:00Z,2017-08-24 02:00:00,0,Working,50,
2017-08-24T08:15:00Z,2017-08-24 02:15:00,0,Working,50,
2017-08-24T08:30:00Z,2017-08-24 02:30:00,0,Working,50,
2017-08-24T08:45:00Z,2017-08-24 02:45:00,0,Working,50,
2017-08-24T09:00:00Z,2017-08-24 03:00:00,0,Working,50,
2017-08-24T09:15:00Z,2017-08-24 03:15:00,0,Working,50,
2017-08-24T09:30:00Z,2017-08-24 03:30:00,0,Working,50,
2017-08-24T09:45:00Z,2017-08-24 03:45:00,0,Working,50,
2017-08-24T10:00:00Z,2017-08-24 04:00:00,0,Working,50,
2017-08-24T10:15:00Z,2017-08-24 04:15:00,0,Working,50,
2017-08-24T10:30:00Z,2017-08-24 04:30:00,0,Working,50,
2017-08-24T10:45:00Z,2017-08-24 04:45:00,0,Working,50,
2017-08-24T11:00:00Z,2017-08-24 05:00:00,0,Working,50,
2017-08-24T11:15:00Z,2017-08-24 05:15:00,0,Working,50,
2017-08-24T11:30:00Z,2017-08-24 05:30:00,0,Working,50,
2017-08-24T11:45:00Z,2017-08-24 05:45:00,0,Working,50,
2017-08-24T12:00:00Z,2017-08-24 06:00:00,0,Working,50,
2017-08-24T12:15:00Z,2017-08-24 06:15:00,0,Working,50,
2017-08-24T12:30:00Z,2017-08-24 06:30:00,0,Working,50,
2017-08-24T12:45:00Z,2017-08-24 06:45:00,0,Working,50,
2017-08-24T13:00:00Z,2017-08-24 07:00:00,0,Working,50,
2017-08-24T13:15:00Z,2017-08-24 07:15:00,0,Working,50,
2017-08-24T13:30:00Z,2017-08-24 07:30:00,0,Working,50,
2017-08-24T13:45:00Z,2017-08-24 07:45:00,0,Working,50,
2017-08-24T14:00:00Z,2017-08-24 08:00:00,0,Working,50,
2017-08-24T14:15:00Z,2017-08-24 08:15:00,0,Working,50,
2017-08-24T14:30:00Z,2017-08-24 08:30:00,0,Working,50,
2017-08-24T14:45:00Z,2017-08-24 08:45:00,0,Working,50,
2017-08-24T15:00:00Z,2017-08-24 09:00:00,0,Working,50,
2017-08-24T15:15:00Z,2017-08-24 09:15:00,0,Working,50,
2017-08-24T15:30:00Z,2017-08-24 09:30:00,0,Working,50,
2017-08-24T15:45:00Z,2017-08-24 09:45:00,0,Working,50,
2017-08-24T16:00:00Z,2017-08-24 10:00:00,0,Working,50,
2017-08-24T16:15:00Z,2017-08-24 10:15:00,0,Working,50,
2017-08-24T16:30:00Z,2017-08-24 10:30:00,0,Working,50,
2017-08-24T16:45:00Z,2017-08-24 10:45:00,0,Working,50,
2017-08-24T17:00:00Z,2017-08-24 11:00:00,0,Working,50,
2017-08-24T17:15:00Z,2017-08-24 11:15:00,0,Working,50,
2017-08-24T17:30:00Z,2017-08-24 11:30:00,0,Working,50,
2017-08-24T17:45:00Z,2017-08-24 11:45:00,0,Working,50,
2017-08-24T18:00:00Z,2017-08-24 12:00:00,0,Working,50,
2017-08-24T18:15:00Z,2017-08-24 12:15:00,0,Working,50,
2017-08-24T18:30:00Z,2017-08-24 12:30:00,0,Working,50,
2017-08-24T18:45:00Z,2017-08-24 12:45:00,0,Working,50,
2017-08-24T19:00:00Z,2017-08-24 13:00:00,0,Working,50,
2017-08-24T19:15:00Z,2017-08-24 13:15:00,0,Working,50,
2017-08-24T19:30:00Z,2017-08-24 13:30:00,0,Working,50,
2017-08-24T19:45:00Z,2017-08-24 13:45:00,0,Working,50,
2017-08-24T20:00:00Z,2017-08-24 14:00:00,0,Working,50,
2017-08-24T20:15:00Z,2017-08-24 14:15:00,0,Working,50,
2017-08-24T20:30:00Z,2017-08-24 14:30:00,0,Working,50,
2017-08-24T20:45:00Z,2017-08-24 14:45:00,0,Working,50,
2017-08-24T21:00:00Z,2017-08-24 15:00:00,0,Working,50,
2017-08-24T21:15:00Z,2017-08-24 15:15:00,0,Working,50,
2017-08-24T21:30:00Z,2017-08-24 15:30:00,0,Working,50,
2017-08-24T21:45:00Z,2017-08-24 15:45:00,0,Working,50,
2017-08-24T22:00:00Z,2017-08-24 16:00:00,0,Working,50,
2017-08-24T22:15:00Z,2017-08-24 16:15:00,0,Working,50,
2017-08-24T22:30:00Z,2017-08-24 16:30:00,0,Working,50,
2017-08-24T22:45:00Z,2017-08-24 16:45:00,0,Working,50,
2017-08-24T23:00:00Z,2017-08-24 17:00:00,0,Working,50,
2017-08-24T23:15:00Z,2017-08-24 17:15:00,0,Working,50,
2017-08-24T23:30:00Z,2017-08-24 17:30:00,0,Working,50,
2017-08-24T23:45:00Z,2017-08-24 17:45:00,0,Working,50,
2017-08-25T00:00:00Z,2017-08-24 18:00:00,0,Working,50,
2017-08-25T00:15:00Z,2017-08-24 18:15:00,0,Working,50,
2017-08-25T00:30:00Z,2017-08-24 18:30:00,0,Working,50,
2017-08-25T00:45:00Z,2017-08-24 18:45:00,0,Working,50,
2017-08-25T01:00:00Z,2017-08-24 19:00:00,0,Working,50,
2017-08-25T01:15:00Z,2017-08-24 19:15:00,0,Working,50,
2017-08-25T01:30:00Z,2017-08-24 19:30:00,0,Working,50,
2017-08-25T01:45:00Z,2017-08-24 19:45:00,0,Working,50,
2017-08-25T02:00:00Z,2017-08-24 20:00:00,0,Working,50,
2017-08-25T02:15:00Z,2017-08-24 20:15:00,0,Working,50,
2017-08-25T02:30:00Z,2017-08-24 20:30:00,0,Working,50,
2017-08-25T02:45:00Z,2017-08-24 20:45:00,0,Working,50,
2017-08-25T03:00:00Z,2017-08-24 21:00:00,0,Working,50,
2017-08-25T03:15:00Z,2017-08-24 21:15:00,0,Working,50,
2017-08-25T03:30:00Z,2017-08-24 21:30:00,0,Working,50,
2017-08-25T03:45:00Z,2017-08-24 21:45:00,0,Working,50,
2017-08-25T04:00:00Z,2017-08-24 22:00:00,0,Working,50,
2017-08-25T04:15:00Z,2017-08-24 22:15:00,0,Working,50,
2017-08-25T04:30:00Z,2017-08-24 22:30:00,0,Working,50,
2017-08-25T04:45:00Z,2017-08-24 22:45:00,0,Working,50,
2017-08-25T05:00:00Z,2017-08-24 23:00:00,0,Working,50,
2017-08-25T05:15:00Z,2017-08-24 23:15:00,0,Working,50,
2017-08-25T05:30:00Z,2017-08-24 23:30:00,0,Working,50,
2017-08-25T05:45:00Z,2017-08-24 23:45:00,0,Working,50,
2017-08-25T06:00:00Z,2017-08-25 00:00:00,0,Working,50,
2017-08-25T06:15:00Z,2017-08-25 00:15:00,0,Working,50,
2017-08-25T06:30:00Z,2017-08-25 00:30:00,0,Working,50,
2017-08-25T06:45:00Z,2017-08-25 00:45:00,0,Working,50,
2017-08-25T07:00:00Z,2017-08-25 01:00:00,0,Working,50,
2017-08-25T07:15:00Z,2017-08-25 01:15:00,0,Working,50,
2017-08-25T07:30:00Z,2017-08-25 01:30:00,0,Working,50,
2017-08-25T07:45:00Z,2017-08-25 01:45:00,0,Working,50,
2017-08-25T08:00:00Z,2017-08-25 02:00:00,0,Working,50,
2017-08-25T08:15:00Z,2017-08-25 02:15:00,0,Working,50,
2017-08-25T08:30:00Z,2017-08-25 02:30:00,0,Working,50,
2017-08-25T08:45:00Z,2017-08-25 02:45:00,0,Working,50,
2017-08-25T09:00:00Z,2017-08-25 03:00:00,0,Working,50,
2017-08-25T09:15:00Z,2017-08-25 03:15:00,0,Working,50,
2017-08-25T09:30:00Z,2017-08-25 03:30:00,0,Working,50,
2017-08-25T09:45:00Z,2017-08-25 03:45:00,0,Working,50,
2017-08-25T10:00:00Z,2017-08-25 04:00:00,0,Working,50,
2017-08-25T10:15:00Z,2017-08-25 04:15:00,0,Working,50,
2017-08-25T10:30:00Z,2017-08-25 04:30:00,0,Working,50,
2017-08-25T10:45:00Z,2017-08-25 04:45:00,0,Working,50,
2017-08-25T11:00:00Z,2017-08-25 05:00:00,0,Working,50,
2017-08-25T11:15:00Z,2017-08-25 05:15:00,0,Working,50,
2017-08-25T11:30:00Z,2017-08-25 05:30:00,0,Working,50,
2017-08-25T11:45:00Z,2017-08-25 05:45:00,0,Working,50,
2017-08-25T12:00:00Z,2017-08-25 06:00:00,0,Working,50,
2017-08-25T12:15:00Z,2017-08-25 06:15:00,0,Working,50,
2017-08-25T12:30:00Z,2017-08-25 06:30:00,0,Working,50,
2017-08-25T12:45:00Z,2017-08-25 06:45:00,0,Working,50,
2017-08-25T13:00:00Z,2017-08-25 07:00:00,0.0100000000000051,Working,50,
2017-08-25T13:15:00Z,2017-08-25 07:15:00,0.0300000000000011,Working,50,
2017-08-25T13:30:00Z,2017-08-25 07:30:00,0.0299999999999869,Working,50,
2017-08-25T13:45:00Z,2017-08-25 07:45:00,0.0300000000000011,Working,50,
2017-08-25T14:00:00Z,2017-08-25 08:00:00,0.0200000000000102,Working,50,
2017-08-25T14:15:00Z,2017-08-25 08:15:00,0.019999999999996,Working,50,
2017-08-25T14:30:00Z,2017-08-25 08:30:00,0,Working,50,
2017-08-25T14:45:00Z,2017-08-25 08:45:00,0.019999999999996,Working,50,
2017-08-25T15:00:00Z,2017-08-25 09:00:00,0.0200000000000102,Working,50,
2017-08-25T15:15:00Z,2017-08-25 09:15:00,0.00999999999999091,Working,50,
2017-08-25T15:30:00Z,2017-08-25 09:30:00,0,Working,50,
2017-08-25T15:45:00Z,2017-08-25 09:45:00,0,Working,50,
2017-08-25T16:00:00Z,2017-08-25 10:00:00,0,Working,50,
2017-08-25T16:15:00Z,2017-08-25 10:15:00,0,Working,50,
2017-08-25T16:30:00Z,2017-08-25 10:30:00,0,Working,50,
2017-08-25T16:45:00Z,2017-08-25 10:45:00,0,Working,50,
2017-08-25T17:00:00Z,2017-08-25 11:00:00,0,Working,50,
2017-08-25T17:15:00Z,2017-08-25 11:15:00,0,Working,50,
2017-08-25T17:30:00Z,2017-08-25 11:30:00,0,Working,50,
2017-08-25T17:45:00Z,2017-08-25 11:45:00,0,Working,50,
2017-08-25T18:00:00Z,2017-08-25 12:00:00,0,Working,50,
2017-08-25T18:15:00Z,2017-08-25 12:15:00,0,Working,50,
2017-08-25T18:30:00Z,2017-08-25 12:30:00,0.0300000000000011,Working,50,
2017-08-25T18:45:00Z,2017-08-25 12:45:00,0.0900000000000034,Working,50,
2017-08-25T19:00:00Z,2017-08-25 13:00:00,0.0699999999999932,Working,50,
2017-08-25T19:15:00Z,2017-08-25 13:15:00,0.0200000000000102,Working,50,
2017-08-25T19:30:00Z,2017-08-25 13:30:00,0.00999999999999091,Working,50,
2017-08-25T19:45:00Z,2017-08-25 13:45:00,0,Working,50,
2017-08-25T20:00:00Z,2017-08-25 14:00:00,0,Working,50,
2017-08-25T20:15:00Z,2017-08-25 14:15:00,0.0100000000000051,Working,50,
2017-08-25T20:30:00Z,2017-08-25 14:30:00,0.0100000000000051,Working,50,
2017-08-25T20:45:00Z,2017-08-25 14:45:00,0.019999999999996,Working,50,
2017-08-25T21:00:00Z,2017-08-25 15:00:00,0.00999999999999091,Working,50,
2017-08-25T21:15:00Z,2017-08-25 15:15:00,0,Working,50,
2017-08-25T21:30:00Z,2017-08-25 15:30:00,0,Working,50,
2017-08-25T21:45:00Z,2017-08-25 15:45:00,0,Working,50,
2017-08-25T22:00:00Z,2017-08-25 16:00:00,0.0200000000000102,Working,50,
2017-08-25T22:15:00Z,2017-08-25 16:15:00,0.0300000000000011,Working,50,
2017-08-25T22:30:00Z,2017-08-25 16:30:00,0,Working,50,
2017-08-25T22:45:00Z,2017-08-25 16:45:00,0,Working,50,
2017-08-25T23:00:00Z,2017-08-25 17:00:00,0,Working,50,
2017-08-25T23:15:00Z,2017-08-25 17:15:00,0,Working,50,
2017-08-25T23:30:00Z,2017-08-25 17:30:00,0,Working,50,
2017-08-25T23:45:00Z,2017-08-25 17:45:00,0.0300000000000011,Working,50,
2017-08-26T00:00:00Z,2017-08-25 18:00:00,0.0899999999999892,Working,50,
2017-08-26T00:15:00Z,2017-08-25 18:15:00,0.0500000000000114,Working,50,
2017-08-26T00:30:00Z,2017-08-25 18:30:00,0.019999999999996,Working,50,
2017-08-26T00:45:00Z,2017-08-25 18:45:00,0.00999999999999091,Working,50,
2017-08-26T01:00:00Z,2017-08-25 19:00:00,0.0200000000000102,Working,50,
2017-08-26T01:15:00Z,2017-08-25 19:15:00,0,Working,50,
2017-08-26T01:30:00Z,2017-08-25 19:30:00,0,Working,50,
2017-08-26T01:45:00Z,2017-08-25 19:45:00,0.0300000000000011,Working,50,
2017-08-26T02:00:00Z,2017-08-25 20:00:00,0.0300000000000011,Working,50,
2017-08-26T02:15:00Z,2017-08-25 20:15:00,0.019999999999996,Working,50,
2017-08-26T02:30:00Z,2017-08-25 20:30:00,0.039999999999992,Working,50,
2017-08-26T02:45:00Z,2017-08-25 20:45:00,0.0100000000000051,Working,50,
2017-08-26T03:00:00Z,2017-08-25 21:00:00,0.019999999999996,Working,50,
2017-08-26T03:15:00Z,2017-08-25 21:15:00,0.100000000000009,Working,50,
2017-08-26T03:30:00Z,2017-08-25 21:30:00,0.00999999999999091,Working,50,
2017-08-26T03:45:00Z,2017-08-25 21:45:00,0,Working,50,
2017-08-26T04:00:00Z,2017-08-25 22:00:00,0.0300000000000011,Working,50,
2017-08-26T04:15:00Z,2017-08-25 22:15:00,0.0700000000000074,Working,50,
2017-08-26T04:30:00Z,2017-08-25 22:30:00,0.00999999999999091,Working,50,
2017-08-26T04:45:00Z,2017-08-25 22:45:00,0.0100000000000051,Working,50,
2017-08-26T05:00:00Z,2017-08-25 23:00:00,0.0100000000000051,Working,50,
2017-08-26T05:15:00Z,2017-08-25 23:15:00,0.019999999999996,Working,50,
2017-08-26T05:30:00Z,2017-08-25 23:30:00,0,Working,50,
2017-08-26T05:45:00Z,2017-08-25 23:45:00,0,Working,50,
2017-08-26T06:00:00Z,2017-08-26 00:00:00,0,Working,50,
2017-08-26T06:15:00Z,2017-08-26 00:15:00,0.0300000000000011,Working,50,
2017-08-26T06:30:00Z,2017-08-26 00:30:00,0.019999999999996,Working,50,
2017-08-26T06:45:00Z,2017-08-26 00:45:00,0.0400000000000063,Working,50,
2017-08-26T07:00:00Z,2017-08-26 01:00:00,0.00999999999999091,Working,50,
2017-08-26T07:15:00Z,2017-08-26 01:15:00,0,Working,50,
2017-08-26T07:30:00Z,2017-08-26 01:30:00,0.0300000000000011,Working,50,
2017-08-26T07:45:00Z,2017-08-26 01:45:00,0.13000000000001,Working,50,
2017-08-26T08:00:00Z,2017-08-26 02:00:00,0.0899999999999892,Working,50,
2017-08-26T08:15:00Z,2017-08-26 02:15:00,0,Working,50,
2017-08-26T08:30:00Z,2017-08-26 02:30:00,0,Working,50,
2017-08-26T08:45:00Z,2017-08-26 02:45:00,0.0100000000000051,Working,50,
2017-08-26T09:00:00Z,2017-08-26 03:00:00,0.0100000000000051,Working,50,
2017-08-26T09:15:00Z,2017-08-26 03:15:00,0,Working,50,
2017-08-26T09:30:00Z,2017-08-26 03:30:00,0.00999999999999091,Working,50,
2017-08-26T09:45:00Z,2017-08-26 03:45:00,0,Working,50,
2017-08-26T10:00:00Z,2017-08-26 04:00:00,0.100000000000009,Working,50,
2017-08-26T10:15:00Z,2017-08-26 04:15:00,0.019999999999996,Working,50,
2017-08-26T10:30:00Z,2017-08-26 04:30:00,0.019999999999996,Working,50,
2017-08-26T10:45:00Z,2017-08-26 04:45:00,0.0600000000000023,Working,50,
2017-08-26T11:00:00Z,2017-08-26 05:00:00,0.150000000000006,Working,50,
2017-08-26T11:15:00Z,2017-08-26 05:15:00,0.489999999999995,Working,50,
2017-08-26T11:30:00Z,2017-08-26 05:30:00,0.519999999999996,Working,50,
2017-08-26T11:45:00Z,2017-08-26 05:45:00,0.25,Working,50,
2017-08-26T12:00:00Z,2017-08-26 06:00:00,0,Working,50,
2017-08-26T12:15:00Z,2017-08-26 06:15:00,0,Working,50,
2017-08-26T12:30:00Z,2017-08-26 06:30:00,0.0100000000000051,Working,50,
2017-08-26T12:45:00Z,2017-08-26 06:45:00,0.0400000000000063,Working,50,
2017-08-26T13:00:00Z,2017-08-26 07:00:00,0.0699999999999932,Working,50,
2017-08-26T13:15:00Z,2017-08-26 07:15:00,0.0799999999999983,Working,50,
2017-08-26T13:30:00Z,2017-08-26 07:30:00,0.0600000000000023,Working,50,
2017-08-26T13:45:00Z,2017-08-26 07:45:00,0.0600000000000023,Working,50,
2017-08-26T14:00:00Z,2017-08-26 08:00:00,0.0600000000000023,Working,50,
2017-08-26T14:15:00Z,2017-08-26 08:15:00,0.019999999999996,Working,50,
2017-08-26T14:30:00Z,2017-08-26 08:30:00,0,Working,50,
2017-08-26T14:45:00Z,2017-08-26 08:45:00,0,Working,50,
2017-08-26T15:00:00Z,2017-08-26 09:00:00,0,Working,50,
2017-08-26T15:15:00Z,2017-08-26 09:15:00,0,Working,50,
2017-08-26T15:30:00Z,2017-08-26 09:30:00,0,Working,50,
2017-08-26T15:45:00Z,2017-08-26 09:45:00,0.0100000000000051,Working,50,
2017-08-26T16:00:00Z,2017-08-26 10:00:00,0.0699999999999932,Working,50,
2017-08-26T16:15:00Z,2017-08-26 10:15:00,0,Working,50,
2017-08-26T16:30:00Z,2017-08-26 10:30:00,0,Working,50,
2017-08-26T16:45:00Z,2017-08-26 10:45:00,0,Working,50,
2017-08-26T17:00:00Z,2017-08-26 11:00:00,0,Working,50,
2017-08-26T17:15:00Z,2017-08-26 11:15:00,0,Working,50,
2017-08-26T17:30:00Z,2017-08-26 11:30:00,0,Working,50,
2017-08-26T17:45:00Z,2017-08-26 11:45:00,0,Working,50,
2017-08-26T18:00:00Z,2017-08-26 12:00:00,0,Working,50,
2017-08-26T18:15:00Z,2017-08-26 12:15:00,0,Working,50,
2017-08-26T18:30:00Z,2017-08-26 12:30:00,0,Working,50,
2017-08-26T18:45:00Z,2017-08-26 12:45:00,0.019999999999996,Working,50,
2017-08-26T19:00:00Z,2017-08-26 13:00:00,0.0500000000000114,Working,50,
2017-08-26T19:15:00Z,2017-08-26 13:15:00,0.00999999999999091,Working,50,
2017-08-26T19:30:00Z,2017-08-26 13:30:00,0.019999999999996,Working,50,
2017-08-26T19:45:00Z,2017-08-26 13:45:00,0.0200000000000102,Working,50,
2017-08-26T20:00:00Z,2017-08-26 14:00:00,0.0600000000000023,Working,50,
2017-08-26T20:15:00Z,2017-08-26 14:15:00,0.0899999999999892,Working,50,
2017-08-26T20:30:00Z,2017-08-26 14:30:00,0,Working,50,
2017-08-26T20:45:00Z,2017-08-26 14:45:00,0.0100000000000051,Working,50,
2017-08-26T21:00:00Z,2017-08-26 15:00:00,0.0400000000000063,Working,50,
2017-08-26T21:15:00Z,2017-08-26 15:15:00,0.11999999999999,Working,50,
2017-08-26T21:30:00Z,2017-08-26 15:30:00,0.100000000000009,Working,50,
2017-08-26T21:45:00Z,2017-08-26 15:45:00,0.019999999999996,Working,50,
2017-08-26T22:00:00Z,2017-08-26 16:00:00,0.0699999999999932,Working,50,
2017-08-26T22:15:00Z,2017-08-26 16:15:00,0.0100000000000051,Working,50,
2017-08-26T22:30:00Z,2017-08-26 16:30:00,0,Working,50,
2017-08-26T22:45:00Z,2017-08-26 16:45:00,0,Working,50,
2017-08-26T23:00:00Z,2017-08-26 17:00:00,0,Working,50,
2017-08-26T23:15:00Z,2017-08-26 17:15:00,0,Working,50,
2017-08-26T23:30:00Z,2017-08-26 17:30:00,0,Working,50,
2017-08-26T23:45:00Z,2017-08-26 17:45:00,0,Working,50,
2017-08-27T00:00:00Z,2017-08-26 18:00:00,0,Working,50,
2017-08-27T00:15:00Z,2017-08-26 18:15:00,0.0799999999999983,Working,50,
2017-08-27T00:30:00Z,2017-08-26 18:30:00,0.0300000000000011,Working,50,
2017-08-27T00:45:00Z,2017-08-26 18:45:00,0.0300000000000011,Working,50,
